name,link,Default Branch,SHA,Stargazers Count,Forks Count,Maven,Gradle,Travis CI,Github Actions,Maven Jacoco, Maven Cobertura,Maven Javadoc,Gradle Jacoco,Gradle Cobertura,Gradle Javadoc,Travis Codecov,Travis Coveralls,Travis Codacy,Travis Jacoco, Travis Cobertura,Travis Javadoc,GA Codecov,GA Coveralls,GA Codacy,GA Jacoco, GA Cobertura,GA Javadoc
google/guava,https://github.com/google/guava,master,0bacca267f48f383438cdae16c04f13383309b9f,45160,10053,android/guava-bom/pom.xml;android/guava-testlib/pom.xml;android/guava-tests/pom.xml;android/guava/pom.xml;android/pom.xml;futures/failureaccess/pom.xml;futures/listenablefuture1/pom.xml;futures/listenablefuture9999/pom.xml;guava-bom/pom.xml;guava-gwt/pom.xml;guava-testlib/pom.xml;guava-tests/pom.xml;guava/pom.xml;pom.xml;,,,.github/workflows/ci.yml;,,,,,,,,,,,,,,,,,,
Blankj/AndroidUtilCode,https://github.com/Blankj/AndroidUtilCode,master,a8c82701168f7143ec4c90dabe10c7c8faa77e9a,31099,10347,,build.gradle;buildApp.gradle;buildCommon.gradle;buildLib.gradle;buildSrc/build.gradle;buildSrc/settings.gradle;config/flavor.gradle;config/publish.gradle;feature/launcher/app/build.gradle;feature/main/app/build.gradle;feature/main/pkg/build.gradle;feature/mock/build.gradle;feature/subutil/app/build.gradle;feature/subutil/export/build.gradle;feature/subutil/pkg/build.gradle;feature/utilcode/app/build.gradle;feature/utilcode/export/build.gradle;feature/utilcode/pkg/build.gradle;lib/base/build.gradle;lib/common/build.gradle;lib/subutil/build.gradle;lib/utilcode/build.gradle;lib/utildebug-no-op/build.gradle;lib/utildebug/build.gradle;module_config.gradle;plugin/api-gradle-plugin/build.gradle;plugin/buildSrc-plugin/build.gradle;plugin/bus-gradle-plugin/build.gradle;plugin/lib/base-transform/build.gradle;settings.gradle;,,.github/workflows/android.yml;,,,,,,,,,,,,,,,,,,
apache/flink,https://github.com/apache/flink,master,e5b075e6444e460e2a71d87840ba4c573e5b3766,19382,10994,flink-annotations/pom.xml;flink-architecture-tests/flink-architecture-tests-base/pom.xml;flink-architecture-tests/flink-architecture-tests-production/pom.xml;flink-architecture-tests/flink-architecture-tests-test/pom.xml;flink-architecture-tests/pom.xml;flink-clients/pom.xml;flink-connectors/flink-connector-aws-base/pom.xml;flink-connectors/flink-connector-aws-kinesis-firehose/pom.xml;flink-connectors/flink-connector-aws-kinesis-streams/pom.xml;flink-connectors/flink-connector-base/pom.xml;flink-connectors/flink-connector-cassandra/pom.xml;flink-connectors/flink-connector-elasticsearch-base/pom.xml;flink-connectors/flink-connector-elasticsearch6/pom.xml;flink-connectors/flink-connector-elasticsearch7/pom.xml;flink-connectors/flink-connector-files/pom.xml;flink-connectors/flink-connector-gcp-pubsub/pom.xml;flink-connectors/flink-connector-hbase-1.4/pom.xml;flink-connectors/flink-connector-hbase-2.2/pom.xml;flink-connectors/flink-connector-hbase-base/pom.xml;flink-connectors/flink-connector-hive/pom.xml;flink-connectors/flink-connector-jdbc/pom.xml;flink-connectors/flink-connector-kafka/pom.xml;flink-connectors/flink-connector-kinesis/pom.xml;flink-connectors/flink-connector-pulsar/pom.xml;flink-connectors/flink-connector-rabbitmq/pom.xml;flink-connectors/flink-file-sink-common/pom.xml;flink-connectors/flink-hadoop-compatibility/pom.xml;flink-connectors/flink-hcatalog/pom.xml;flink-connectors/flink-sql-connector-aws-kinesis-firehose/pom.xml;flink-connectors/flink-sql-connector-aws-kinesis-streams/pom.xml;flink-connectors/flink-sql-connector-elasticsearch6/pom.xml;flink-connectors/flink-sql-connector-elasticsearch7/pom.xml;flink-connectors/flink-sql-connector-hbase-1.4/pom.xml;flink-connectors/flink-sql-connector-hbase-2.2/pom.xml;flink-connectors/flink-sql-connector-hive-2.3.9/pom.xml;flink-connectors/flink-sql-connector-hive-3.1.2/pom.xml;flink-connectors/flink-sql-connector-kafka/pom.xml;flink-connectors/flink-sql-connector-kinesis/pom.xml;flink-connectors/flink-sql-connector-pulsar/pom.xml;flink-connectors/flink-sql-connector-rabbitmq/pom.xml;flink-connectors/pom.xml;flink-container/pom.xml;flink-contrib/flink-connector-wikiedits/pom.xml;flink-contrib/pom.xml;flink-core/pom.xml;flink-dist-scala/pom.xml;flink-dist/pom.xml;flink-docs/pom.xml;flink-dstl/flink-dstl-dfs/pom.xml;flink-dstl/pom.xml;flink-end-to-end-tests/flink-batch-sql-test/pom.xml;flink-end-to-end-tests/flink-cli-test/pom.xml;flink-end-to-end-tests/flink-confluent-schema-registry/pom.xml;flink-end-to-end-tests/flink-connector-gcp-pubsub-emulator-tests/pom.xml;flink-end-to-end-tests/flink-dataset-allround-test/pom.xml;flink-end-to-end-tests/flink-dataset-fine-grained-recovery-test/pom.xml;flink-end-to-end-tests/flink-datastream-allround-test/pom.xml;flink-end-to-end-tests/flink-distributed-cache-via-blob-test/pom.xml;flink-end-to-end-tests/flink-end-to-end-tests-aws-kinesis-firehose/pom.xml;flink-end-to-end-tests/flink-end-to-end-tests-aws-kinesis-streams/pom.xml;flink-end-to-end-tests/flink-end-to-end-tests-common-elasticsearch/pom.xml;flink-end-to-end-tests/flink-end-to-end-tests-common-kafka/pom.xml;flink-end-to-end-tests/flink-end-to-end-tests-common/pom.xml;flink-end-to-end-tests/flink-end-to-end-tests-elasticsearch6/pom.xml;flink-end-to-end-tests/flink-end-to-end-tests-elasticsearch7/pom.xml;flink-end-to-end-tests/flink-end-to-end-tests-hbase/pom.xml;flink-end-to-end-tests/flink-end-to-end-tests-pulsar/pom.xml;flink-end-to-end-tests/flink-end-to-end-tests-scala/pom.xml;flink-end-to-end-tests/flink-end-to-end-tests-sql/pom.xml;flink-end-to-end-tests/flink-file-sink-test/pom.xml;flink-end-to-end-tests/flink-glue-schema-registry-avro-test/pom.xml;flink-end-to-end-tests/flink-glue-schema-registry-json-test/pom.xml;flink-end-to-end-tests/flink-heavy-deployment-stress-test/pom.xml;flink-end-to-end-tests/flink-high-parallelism-iterations-test/pom.xml;flink-end-to-end-tests/flink-local-recovery-and-allocation-test/pom.xml;flink-end-to-end-tests/flink-metrics-availability-test/pom.xml;flink-end-to-end-tests/flink-metrics-reporter-prometheus-test/pom.xml;flink-end-to-end-tests/flink-netty-shuffle-memory-control-test/pom.xml;flink-end-to-end-tests/flink-parent-child-classloading-test-lib-package/pom.xml;flink-end-to-end-tests/flink-parent-child-classloading-test-program/pom.xml;flink-end-to-end-tests/flink-plugins-test/another-dummy-fs/pom.xml;flink-end-to-end-tests/flink-plugins-test/dummy-fs/pom.xml;flink-end-to-end-tests/flink-plugins-test/pom.xml;flink-end-to-end-tests/flink-python-test/pom.xml;flink-end-to-end-tests/flink-queryable-state-test/pom.xml;flink-end-to-end-tests/flink-quickstart-test/pom.xml;flink-end-to-end-tests/flink-rocksdb-state-memory-control-test/pom.xml;flink-end-to-end-tests/flink-sql-client-test/pom.xml;flink-end-to-end-tests/flink-state-evolution-test/pom.xml;flink-end-to-end-tests/flink-stream-sql-test/pom.xml;flink-end-to-end-tests/flink-stream-state-ttl-test/pom.xml;flink-end-to-end-tests/flink-stream-stateful-job-upgrade-test/pom.xml;flink-end-to-end-tests/flink-streaming-kafka-test-base/pom.xml;flink-end-to-end-tests/flink-streaming-kafka-test/pom.xml;flink-end-to-end-tests/flink-streaming-kinesis-test/pom.xml;flink-end-to-end-tests/flink-tpcds-test/pom.xml;flink-end-to-end-tests/flink-tpch-test/pom.xml;flink-end-to-end-tests/pom.xml;flink-examples/flink-examples-batch/pom.xml;flink-examples/flink-examples-build-helper/flink-examples-streaming-gcp-pubsub/pom.xml;flink-examples/flink-examples-build-helper/flink-examples-streaming-state-machine/pom.xml;flink-examples/flink-examples-build-helper/pom.xml;flink-examples/flink-examples-streaming/pom.xml;flink-examples/flink-examples-table/pom.xml;flink-examples/pom.xml;flink-external-resources/flink-external-resource-gpu/pom.xml;flink-external-resources/pom.xml;flink-filesystems/flink-azure-fs-hadoop/pom.xml;flink-filesystems/flink-fs-hadoop-shaded/pom.xml;flink-filesystems/flink-gs-fs-hadoop/pom.xml;flink-filesystems/flink-hadoop-fs/pom.xml;flink-filesystems/flink-oss-fs-hadoop/pom.xml;flink-filesystems/flink-s3-fs-base/pom.xml;flink-filesystems/flink-s3-fs-hadoop/pom.xml;flink-filesystems/flink-s3-fs-presto/pom.xml;flink-filesystems/pom.xml;flink-formats/flink-avro-confluent-registry/pom.xml;flink-formats/flink-avro-glue-schema-registry/pom.xml;flink-formats/flink-avro/pom.xml;flink-formats/flink-compress/pom.xml;flink-formats/flink-csv/pom.xml;flink-formats/flink-format-common/pom.xml;flink-formats/flink-hadoop-bulk/pom.xml;flink-formats/flink-json-glue-schema-registry/pom.xml;flink-formats/flink-json/pom.xml;flink-formats/flink-orc-nohive/pom.xml;flink-formats/flink-orc/pom.xml;flink-formats/flink-parquet/pom.xml;flink-formats/flink-sequence-file/pom.xml;flink-formats/flink-sql-avro-confluent-registry/pom.xml;flink-formats/flink-sql-avro/pom.xml;flink-formats/flink-sql-csv/pom.xml;flink-formats/flink-sql-json/pom.xml;flink-formats/flink-sql-orc/pom.xml;flink-formats/flink-sql-parquet/pom.xml;flink-formats/pom.xml;flink-fs-tests/pom.xml;flink-java/pom.xml;flink-kubernetes/pom.xml;flink-libraries/flink-cep-scala/pom.xml;flink-libraries/flink-cep/pom.xml;flink-libraries/flink-gelly-examples/pom.xml;flink-libraries/flink-gelly-scala/pom.xml;flink-libraries/flink-gelly/pom.xml;flink-libraries/flink-state-processing-api/pom.xml;flink-libraries/pom.xml;flink-metrics/flink-metrics-core/pom.xml;flink-metrics/flink-metrics-datadog/pom.xml;flink-metrics/flink-metrics-dropwizard/pom.xml;flink-metrics/flink-metrics-graphite/pom.xml;flink-metrics/flink-metrics-influxdb/pom.xml;flink-metrics/flink-metrics-jmx/pom.xml;flink-metrics/flink-metrics-prometheus/pom.xml;flink-metrics/flink-metrics-slf4j/pom.xml;flink-metrics/flink-metrics-statsd/pom.xml;flink-metrics/pom.xml;flink-optimizer/pom.xml;flink-python/pom.xml;flink-queryable-state/flink-queryable-state-client-java/pom.xml;flink-queryable-state/flink-queryable-state-runtime/pom.xml;flink-queryable-state/pom.xml;flink-quickstart/flink-quickstart-java/pom.xml;flink-quickstart/flink-quickstart-java/src/main/resources/archetype-resources/pom.xml;flink-quickstart/flink-quickstart-scala/pom.xml;flink-quickstart/flink-quickstart-scala/src/main/resources/archetype-resources/pom.xml;flink-quickstart/pom.xml;flink-rpc/flink-rpc-akka-loader/pom.xml;flink-rpc/flink-rpc-akka/pom.xml;flink-rpc/flink-rpc-core/pom.xml;flink-rpc/pom.xml;flink-runtime-web/pom.xml;flink-runtime/pom.xml;flink-scala/pom.xml;flink-state-backends/flink-statebackend-changelog/pom.xml;flink-state-backends/flink-statebackend-heap-spillable/pom.xml;flink-state-backends/flink-statebackend-rocksdb/pom.xml;flink-state-backends/pom.xml;flink-streaming-java/pom.xml;flink-streaming-scala/pom.xml;flink-table/flink-sql-client/pom.xml;flink-table/flink-sql-gateway-api/pom.xml;flink-table/flink-sql-gateway/pom.xml;flink-table/flink-sql-parser-hive/pom.xml;flink-table/flink-sql-parser/pom.xml;flink-table/flink-table-api-bridge-base/pom.xml;flink-table/flink-table-api-java-bridge/pom.xml;flink-table/flink-table-api-java-uber/pom.xml;flink-table/flink-table-api-java/pom.xml;flink-table/flink-table-api-scala-bridge/pom.xml;flink-table/flink-table-api-scala/pom.xml;flink-table/flink-table-code-splitter/pom.xml;flink-table/flink-table-common/pom.xml;flink-table/flink-table-planner-loader-bundle/pom.xml;flink-table/flink-table-planner-loader/pom.xml;flink-table/flink-table-planner/pom.xml;flink-table/flink-table-runtime/pom.xml;flink-table/flink-table-test-utils/pom.xml;flink-table/pom.xml;flink-test-utils-parent/flink-connector-test-utils/pom.xml;flink-test-utils-parent/flink-test-utils-junit/pom.xml;flink-test-utils-parent/flink-test-utils/pom.xml;flink-test-utils-parent/pom.xml;flink-tests/pom.xml;flink-walkthroughs/flink-walkthrough-common/pom.xml;flink-walkthroughs/flink-walkthrough-datastream-java/pom.xml;flink-walkthroughs/flink-walkthrough-datastream-java/src/main/resources/archetype-resources/pom.xml;flink-walkthroughs/flink-walkthrough-datastream-scala/pom.xml;flink-walkthroughs/flink-walkthrough-datastream-scala/src/main/resources/archetype-resources/pom.xml;flink-walkthroughs/pom.xml;flink-yarn-tests/pom.xml;flink-yarn/pom.xml;pom.xml;tools/ci/java-ci-tools/pom.xml;,,,.github/workflows/docs.yml;,,,,,,,,,,,,,,,,,,
apache/kafka,https://github.com/apache/kafka,trunk,c9b6e19b3b37499de17da19e82b1b98e3b9f6b5c,22543,11726,streams/quickstart/java/pom.xml;streams/quickstart/java/src/main/resources/archetype-resources/pom.xml;streams/quickstart/pom.xml;,build.gradle;gradle/dependencies.gradle;settings.gradle;wrapper.gradle;,,,,,,,,,,,,,,,,,,,,
mybatis/mybatis-3,https://github.com/mybatis/mybatis-3,master,84cc6a1c1682fd5619348c6eb3a6378f69483ddf,17464,11760,pom.xml;,,,.github/workflows/ci.yaml;.github/workflows/coveralls.yaml;.github/workflows/sonar.yaml;.github/workflows/sonatype.yaml;,,,,,,,,,,,,,,,,,,
jeecgboot/jeecg-boot,https://github.com/jeecgboot/jeecg-boot,master,d25915f663552036977f7c527c93e0fa0d70b4e2,30170,11985,jeecg-boot/jeecg-boot-base/jeecg-boot-base-api/jeecg-system-cloud-api/pom.xml;jeecg-boot/jeecg-boot-base/jeecg-boot-base-api/jeecg-system-local-api/pom.xml;jeecg-boot/jeecg-boot-base/jeecg-boot-base-api/pom.xml;jeecg-boot/jeecg-boot-base/jeecg-boot-base-core/pom.xml;jeecg-boot/jeecg-boot-base/jeecg-boot-base-tools/pom.xml;jeecg-boot/jeecg-boot-base/pom.xml;jeecg-boot/jeecg-boot-module-demo/pom.xml;jeecg-boot/jeecg-boot-module-system/pom.xml;jeecg-boot/jeecg-boot-starter/jeecg-boot-starter-cloud/pom.xml;jeecg-boot/jeecg-boot-starter/jeecg-boot-starter-job/pom.xml;jeecg-boot/jeecg-boot-starter/jeecg-boot-starter-lock/pom.xml;jeecg-boot/jeecg-boot-starter/jeecg-boot-starter-rabbitmq/pom.xml;jeecg-boot/jeecg-boot-starter/jeecg-boot-starter-seata/pom.xml;jeecg-boot/jeecg-boot-starter/jeecg-boot-starter-shardingsphere/pom.xml;jeecg-boot/jeecg-boot-starter/pom.xml;jeecg-boot/jeecg-cloud-module/jeecg-cloud-gateway/pom.xml;jeecg-boot/jeecg-cloud-module/jeecg-cloud-monitor/pom.xml;jeecg-boot/jeecg-cloud-module/jeecg-cloud-nacos/pom.xml;jeecg-boot/jeecg-cloud-module/jeecg-cloud-sentinel/pom.xml;jeecg-boot/jeecg-cloud-module/jeecg-cloud-system-start/pom.xml;jeecg-boot/jeecg-cloud-module/jeecg-cloud-test/jeecg-cloud-test-more/pom.xml;jeecg-boot/jeecg-cloud-module/jeecg-cloud-test/jeecg-cloud-test-rabbitmq/pom.xml;jeecg-boot/jeecg-cloud-module/jeecg-cloud-test/jeecg-cloud-test-seata/jeecg-cloud-test-seata-account/pom.xml;jeecg-boot/jeecg-cloud-module/jeecg-cloud-test/jeecg-cloud-test-seata/jeecg-cloud-test-seata-order/pom.xml;jeecg-boot/jeecg-cloud-module/jeecg-cloud-test/jeecg-cloud-test-seata/jeecg-cloud-test-seata-product/pom.xml;jeecg-boot/jeecg-cloud-module/jeecg-cloud-test/jeecg-cloud-test-seata/pom.xml;jeecg-boot/jeecg-cloud-module/jeecg-cloud-test/jeecg-cloud-test-shardingsphere/pom.xml;jeecg-boot/jeecg-cloud-module/jeecg-cloud-test/pom.xml;jeecg-boot/jeecg-cloud-module/jeecg-cloud-xxljob/pom.xml;jeecg-boot/jeecg-cloud-module/pom.xml;jeecg-boot/pom.xml;,,,,,,,,,,,,,,,,,,,,,
kdn251/interviews,https://github.com/kdn251/interviews,master,a70c2250ec5f2e43972a359e050182f970ea2ffd,57730,12216,,,,,,,,,,,,,,,,,,,,,,
yankils/hello-world,https://github.com/yankils/hello-world,master,2ed39a6aa4a4678981cbb1893e7a1fd4bd89ded5,132,12299,pom.xml;server/pom.xml;webapp/pom.xml;,,,,,,,,,,,,,,,,,,,,,
MisterBooo/LeetCodeAnimation,https://github.com/MisterBooo/LeetCodeAnimation,master,fd42771f5e384625b4d4699becd09a09d0503211,70935,13617,,,,,,,,,,,,,,,,,,,,,,
netty/netty,https://github.com/netty/netty,4.1,e158794363a7a2a6d06004f26e3e8b15e4fc3254,29603,14662,all/pom.xml;bom/pom.xml;buffer/pom.xml;codec-dns/pom.xml;codec-haproxy/pom.xml;codec-http/pom.xml;codec-http2/pom.xml;codec-memcache/pom.xml;codec-mqtt/pom.xml;codec-redis/pom.xml;codec-smtp/pom.xml;codec-socks/pom.xml;codec-stomp/pom.xml;codec-xml/pom.xml;codec/pom.xml;common/pom.xml;dev-tools/pom.xml;example/pom.xml;handler-proxy/pom.xml;handler/pom.xml;microbench/pom.xml;pom.xml;resolver-dns-classes-macos/pom.xml;resolver-dns-native-macos/pom.xml;resolver-dns/pom.xml;resolver/pom.xml;testsuite-autobahn/pom.xml;testsuite-http2/pom.xml;testsuite-native-image-client-runtime-init/pom.xml;testsuite-native-image-client/pom.xml;testsuite-native-image/pom.xml;testsuite-native/pom.xml;testsuite-osgi/pom.xml;testsuite-shading/pom.xml;testsuite/pom.xml;transport-blockhound-tests/pom.xml;transport-classes-epoll/pom.xml;transport-classes-kqueue/pom.xml;transport-native-epoll/pom.xml;transport-native-kqueue/pom.xml;transport-native-unix-common-tests/pom.xml;transport-native-unix-common/pom.xml;transport-rxtx/pom.xml;transport-sctp/pom.xml;transport-udt/pom.xml;transport/pom.xml;,,,.github/workflows/ci-build.yml;.github/workflows/ci-deploy.yml;.github/workflows/ci-pr-reports.yml;.github/workflows/ci-pr.yml;.github/workflows/ci-release-5.yml;.github/workflows/ci-release.yml;.github/workflows/codeql-analysis.yml;,,,,,,,,,,,,,,,,,,
TheAlgorithms/Java,https://github.com/TheAlgorithms/Java,master,898c2f6414152e492cd2ec4f27c24b64c7674954,46964,15380,pom.xml;,,,.github/workflows/build.yml;.github/workflows/prettify.yml;.github/workflows/stale.yml;.github/workflows/update_directory.yml;,,,,,,,,,,,,,,,,,,
doocs/advanced-java,https://github.com/doocs/advanced-java,main,2d96eae2940d734660bb34cfc388dd63df0a9e58,64443,17316,,,,.github/workflows/compress.yml;.github/workflows/prettier.yml;.github/workflows/rebase.yml;.github/workflows/starcharts.yml;.github/workflows/sync.yml;,,,,,,,,,,,,,,,,,,
jenkins-docs/simple-java-maven-app,https://github.com/jenkins-docs/simple-java-maven-app,master,d429203aa304cba0a1beb7fda8219d916c1e2fce,295,19882,pom.xml;,,,,,,,,,,,,,,,,,,,,,
